,name,alcohol_impaired_driving_deaths,high_school_graduation,unemployment,median_household_income,children_in_single_parent_households,social_associations,drug_overdose_deaths,disconnected_youth,homicides,suicides,population,population_density,below_18_years_of_age,X65_and_older,non_hispanic_black,american_indian_or_alaska_native,hispanic,female,excessive_drinking,adult_smoking
2533,Bailey County,0.444444444,0.975,0.042253521,52751,0.440258342,10.24140454,,,,,6779,8.197377248,0.296798938,0.154595073,0.012096179,0.034518366,0.650538428,0.491370409,0.17564372,0.161
2534,Bandera County,0.333333333,0.835833333,0.036709337,69284,0.293322063,10.6654301,,,,29.35330964,22115,27.95850868,0.168799457,0.292697264,0.012480217,0.015735926,0.217770744,0.500881755,0.162058941,0.154
2535,Bastrop County,0.383561644,0.912590634,0.033433009,73403,0.195955897,6.368927473,13.10281817,0.078127985,5.993077186,18.83565973,106188,119.5503809,0.254379026,0.15799337,0.060750744,0.02110408,0.434032094,0.489179568,0.198519368,0.158
2536,Baylor County,0.222222222,,0.027012987,49059,0.042839657,14.38021283,,,,,3466,3.995478133,0.227639931,0.232256203,0.025100981,0.01067513,0.153491056,0.504904789,0.174573199,0.184
2537,Bee County,0.157894737,0.878963415,0.058194126,48176,0.262835989,4.203854611,13.54138455,,5.291565245,21.09627688,30394,34.52924421,0.202868987,0.132164243,0.083536224,0.009870369,0.601895111,0.385997236,0.191951379,0.181
2538,Bell County,0.291479821,0.893468506,0.044129858,62412,0.314128516,7.533909177,12.4048512,0.074155351,8.148372634,18.1434905,388386,368.5469005,0.27334147,0.118214869,0.223223803,0.011213072,0.268094113,0.50037334,0.176737017,0.173
2539,Bexar County,0.294670846,0.858516787,0.036962556,65839,0.299574733,5.625578089,15.23450995,0.090618931,8.221452525,13.17778906,2059530,1660.476216,0.245889596,0.127516472,0.076989896,0.01291314,0.612828655,0.502600108,0.183486352,0.132
2540,Blanco County,0.192307692,0.967226891,0.0278985,82236,0.137712895,11.77856302,,,,28.82416992,12418,17.50859141,0.165807699,0.267514898,0.01207924,0.014253503,0.19729425,0.494765663,0.176041727,0.151
2541,Borden County,0,,0.018544936,75186,0,0,,,,,585,0.65185216,0.215384615,0.244444444,0.01025641,0.008547009,0.225641026,0.485470086,0.188701624,0.127
2542,Bosque County,0.08,0.878870968,0.036879596,61048,0.177280998,11.88996379,21.50884551,0.182669789,,17.18218476,18697,19.02090215,0.207305985,0.250681928,0.019361395,0.01101781,0.203562069,0.506605338,0.17176927,0.178
2543,Bowie County,0.222222222,0.889605777,0.04598595,52460,0.363138686,12.9616228,7.160579577,0.114229765,10.23069453,20.50066014,92035,104.0014946,0.235758136,0.174585755,0.253653501,0.011332645,0.085565274,0.496995708,0.174986184,0.189
2544,Brazoria County,0.325581395,0.949133459,0.04518941,86197,0.204273204,6.926721606,14.10348964,0.084779862,4.712507814,14.61701683,388181,284.7416735,0.254798664,0.127845,0.159760524,0.009106577,0.32498757,0.494921184,0.200303403,0.138
2545,Brazos County,0.233333333,0.898323408,0.030861555,60355,0.281924393,8.100172129,8.013760772,0.055659381,3.535710678,9.500100894,242014,412.8958078,0.198848001,0.103068418,0.107072318,0.007346682,0.267790293,0.495136645,0.21078118,0.16
2546,Brewster County,0.142857143,0.906578947,0.033782188,52388,0.277003484,14.81481482,,,,32.53659202,9343,1.510892306,0.17852938,0.25227443,0.014021192,0.023547041,0.454778979,0.489992508,0.170275281,0.123
2547,Briscoe County,0,,0.034825871,53208,0.032258065,0,,,,,1431,1.58999879,0.22152341,0.238294899,0.039832285,0.011879804,0.276030748,0.491963662,0.152147307,0.205
2548,Brooks County,0.083333333,0.975,0.059638807,35359,0.220672162,0,,,,,6906,7.320683569,0.269475818,0.169707501,0.010570518,0.009556907,0.901390096,0.466695627,0.143232398,0.182
2549,Brown County,0.210526316,0.943345324,0.043350141,53455,0.329885058,16.75743611,12.31429602,0.083931777,,18.79470045,38373,40.62989701,0.202720663,0.208219321,0.035754306,0.010658536,0.23803195,0.502280249,0.175356378,0.182
2550,Burleson County,0.34375,0.958115183,0.035903805,62095,0.109355085,8.86377486,,,,17.6736614,18657,28.30754064,0.218845474,0.213378357,0.10660878,0.013346197,0.225170177,0.505333119,0.173334033,0.174
2551,Burnet County,0.274509804,0.95591954,0.02955415,74897,0.187542981,12.3640931,13.44429357,,3.882752812,18.97200609,52502,52.77643533,0.201497086,0.23715287,0.016608891,0.012551903,0.230581692,0.507637804,0.183205377,0.16
2552,Caldwell County,0.181818182,0.917304762,0.034547591,60833,0.187870407,8.548652519,,0.195460705,5.966152031,13.50652056,47848,87.86847117,0.225087778,0.155555091,0.052959371,0.018433372,0.563701722,0.493291256,0.174565458,0.173
2553,Calhoun County,0.4,0.94,0.03666884,62742,0.326183903,10.64530846,,,,20.3435482,19706,38.87313229,0.231300112,0.196031666,0.022632701,0.011367096,0.505328326,0.483000102,0.174327406,0.154
2554,Callahan County,0.0625,0.953549383,0.035674471,63836,0.21709862,9.91852639,,,,27.67529197,14210,15.79991064,0.21442646,0.216467277,0.017382125,0.011752287,0.118719212,0.501618579,0.186036858,0.169
2555,Cameron County,0.162337662,0.92152203,0.056599735,49583,0.36362309,4.916920589,5.667631214,0.153301808,2.59933511,8.687380306,425208,476.8419972,0.285559068,0.14073818,0.005230381,0.006770804,0.898456755,0.504602453,0.167796338,0.154
2556,Camp County,0.333333333,0.975,0.044578548,52919,0.318910741,10.3043754,,,,16.73053507,12716,64.92811159,0.263604907,0.187087134,0.14973262,0.012110727,0.2790972,0.511324316,0.167482532,0.189
2557,Carson County,0.25,,0.030503979,71902,0.158394161,20.88409328,,,,,5784,6.285352295,0.229598894,0.207987552,0.013312586,0.016251729,0.108748271,0.490318119,0.190926085,0.158
2558,Cass County,0.20754717,0.957800983,0.046664449,54276,0.321445258,19.95798319,12.43429605,,5.733835363,29.52375405,28539,30.45954322,0.224780125,0.223483654,0.160377028,0.009706016,0.057570342,0.512491678,0.161257109,0.217
2559,Castro County,0.4,0.899593496,0.031035512,59958,0.219261337,9.492812585,,,,,7298,8.159254952,0.289120307,0.172650041,0.019046314,0.023431077,0.663606468,0.488078926,0.174479317,0.157
2560,Chambers County,0.225806452,0.978344768,0.05277183,102146,0.16024893,4.911490842,24.58565933,,4.319668781,17.45901372,51288,85.89571701,0.27801825,0.117629855,0.079609265,0.011659648,0.27396272,0.493546249,0.200397912,0.159
2561,Cherokee County,0.366197183,0.954760274,0.044181977,50351,0.25952954,11.15525373,10.21593942,,4.387648769,20.96770191,51645,49.04768436,0.250672863,0.180230419,0.132210282,0.017039404,0.248291219,0.485623003,0.17288318,0.196
2562,Childress County,0,0.875,0.028222013,49200,0.425616547,10.39192399,,,,,6809,9.775871737,0.195182846,0.162138346,0.095315024,0.011308562,0.313114995,0.412542224,0.201358519,0.187
2563,Clay County,0.260869565,,0.038422026,66085,0.256385542,11.69248758,,,,29.33941797,10486,9.631152305,0.200076292,0.239557505,0.011253099,0.016212092,0.073908068,0.500095365,0.183289838,0.167
2564,Cochran County,0,,0.048372911,45766,0.165898618,15.89825119,,,,,2526,3.259008934,0.265241489,0.159144893,0.038004751,0.040380048,0.604908947,0.501187649,0.15001748,0.227
